symbol,name,market,exchange
ARGX,argenx SE - American Depositary Shares,us,NASDAQ
ARHS,"Arhaus, Inc. - Class A Common Stock",us,NASDAQ
ARKO,ARKO Corp. - Common Stock,us,NASDAQ
ARKR,Ark Restaurants Corp. - Common Stock,us,NASDAQ
ARLP,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",us,NASDAQ
ARM,Arm Holdings plc - American Depositary Shares,us,NASDAQ
ARMG,Leverage Shares 2X Long ARM Daily ETF,us,NASDAQ
ARMY,Tema International Defense ETF,us,NASDAQ
AROW,Arrow Financial Corporation - Common Stock,us,NASDAQ
ARQ,"Arq, Inc. - Common Stock",us,NASDAQ
ARQQ,Arqit Quantum Inc. - Ordinary Shares,us,NASDAQ
ARQQW,Arqit Quantum Inc. - Warrants,us,NASDAQ
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",us,NASDAQ
ARRY,"Array Technologies, Inc. - Common Stock",us,NASDAQ
ARTC,Art Technology Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
ARTCU,Art Technology Acquisition Corp. - Units,us,NASDAQ
ARTCW,Art Technology Acquisition Corp. - Warrants,us,NASDAQ
ARTL,"Artelo Biosciences, Inc. - Common Stock",us,NASDAQ
ARTNA,Artesian Resources Corporation - Class A Non-Voting Common Stock,us,NASDAQ
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",us,NASDAQ
ARTW,"Art's-Way Manufacturing Co., Inc. - Common Stock",us,NASDAQ
ARVN,"Arvinas, Inc. - Common Stock",us,NASDAQ
ARVR,First Trust Indxx Metaverse ETF,us,NASDAQ
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
ARXS,"Arxis, Inc. - Class A Common Stock",us,NASDAQ
ASBP,"Aspire Biopharma Holdings, Inc.  - Common Stock",us,NASDAQ
ASBPW,"Aspire Biopharma Holdings, Inc.  - Warrant",us,NASDAQ
ASCI,abrdn International Small Cap Active ETF,us,NASDAQ
ASD,Defiance Autism Impact ETF,us,NASDAQ
ASEC,American Century Securitized Credit ETF,us,NASDAQ
ASLE,AerSale Corporation - Common Stock,us,NASDAQ
ASMB,"Assembly Biosciences, Inc. - Common Stock",us,NASDAQ
ASMG,Leverage Shares 2X Long ASML Daily ETF,us,NASDAQ
ASML,ASML Holding N.V. - New York Registry Shares,us,NASDAQ
ASMU,Direxion Daily ASML Bull 2X ETF,us,NASDAQ
ASND,Ascendis Pharma A/S - Ordinary Share,us,NASDAQ
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",us,NASDAQ
ASPC,A SPAC III Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
ASPCR,A SPAC III Acquisition Corp. - Right,us,NASDAQ
ASPCU,A SPAC III Acquisition Corp. - Unit,us,NASDAQ
ASPI,ASP Isotopes Inc. - Common Stock,us,NASDAQ
ASPS,Altisource Portfolio Solutions S.A. - Common Stock,us,NASDAQ
ASPSW,Altisource Portfolio Solutions S.A. - Net Settle Stakeholder Warrants,us,NASDAQ
ASPSZ,Altisource Portfolio Solutions S.A. - Cash Exercise Stakeholder Warrants,us,NASDAQ
ASRV,AmeriServ Financial Inc. - Common Stock,us,NASDAQ
ASST,"Strive, Inc. - Class A Common Stock",us,NASDAQ
ASTC,Astrotech Corporation - Common Stock,us,NASDAQ
ASTE,"Astec Industries, Inc. - Common Stock",us,NASDAQ
ASTH,Astrana Health Inc. - Common Stock,us,NASDAQ
ASTI,"Ascent Solar Technologies, Inc - Common Stock",us,NASDAQ
ASTL,Algoma Steel Group Inc. - Common Shares,us,NASDAQ
ASTLW,Algoma Steel Group Inc. - Warrant,us,NASDAQ
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",us,NASDAQ
ASUR,Asure Software Inc - Common Stock,us,NASDAQ
ASYS,"Amtech Systems, Inc. - Common Stock",us,NASDAQ
ATAI,AtaiBeckley Inc. - Common Stock,us,NASDAQ
ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,us,NASDAQ
ATC,GraniteShares Autocallable COIN ETF,us,NASDAQ
ATCX,Atlas Critical Minerals Corporation - Common Stock,us,NASDAQ
ATEC,"Alphatec Holdings, Inc. - Common Stock",us,NASDAQ
ATER,"Aterian, Inc. - Common Stock",us,NASDAQ
ATEX,Anterix Inc. - Common Stock,us,NASDAQ
ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,us,NASDAQ
ATHE,Alterity Therapeutics Limited - American Depositary Shares,us,NASDAQ
ATHR,"Aether Holdings, Inc. - Common Stock",us,NASDAQ
ATII,Archimedes Tech SPAC Partners II Co. - Ordinary Shares,us,NASDAQ
ATIIU,Archimedes Tech SPAC Partners II Co. - Unit,us,NASDAQ
ATIIW,Archimedes Tech SPAC Partners II Co. - Warrant,us,NASDAQ
ATLC,Atlanticus Holdings Corporation - Common Stock,us,NASDAQ
ATLCL,Atlanticus Holdings Corporation - 6.125% Senior Notes due 2026,us,NASDAQ
ATLCP,"Atlanticus Holdings Corporation - 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",us,NASDAQ
ATLCZ,Atlanticus Holdings Corporation - 9.25% Senior Notes due 2029,us,NASDAQ
ATLO,Ames National Corporation - Common Stock,us,NASDAQ
ATLX,Atlas Lithium Corporation - Common Stock,us,NASDAQ
ATNI,"ATN International, Inc. - Common Stock",us,NASDAQ
ATOM,Atomera Incorporated - Common Stock,us,NASDAQ
ATOS,"Atossa Therapeutics, Inc. - Common Stock",us,NASDAQ
ATPC,Agape ATP Corporation - Common Stock,us,NASDAQ
ATRA,"Atara Biotherapeutics, Inc. - Common Stock",us,NASDAQ
ATRC,"AtriCure, Inc. - Common Stock",us,NASDAQ
ATRO,Astronics Corporation - Common Stock,us,NASDAQ
ATXG,Addentax Group Corp. - Common Stock,us,NASDAQ
ATYR,"aTyr Pharma, Inc. - Common Stock",us,NASDAQ
AUBN,"Auburn National Bancorporation, Inc. - Common Stock",us,NASDAQ
AUC,ATIF Holdings Limited - Ordinary Shares,us,NASDAQ
AUDC,AudioCodes Ltd. - Ordinary Shares,us,NASDAQ
AUGO,Aura Minerals Inc. - Common Shares,us,NASDAQ
AUID,authID Inc. - Common Stock,us,NASDAQ
AUMI,Themes Gold Miners ETF,us,NASDAQ
AUPH,Aurinia Pharmaceuticals Inc - Common Shares,us,NASDAQ
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",us,NASDAQ
AURA,"Aura Biosciences, Inc. - Common Stock",us,NASDAQ
AURE,Aurelion Inc.  - Class A Ordinary Shares,us,NASDAQ
AUROW,"Aurora Innovation, Inc.  - Warrant",us,NASDAQ
AUTL,Autolus Therapeutics plc - American Depositary Shares,us,NASDAQ
AUUD,Auddia Inc. - Common Stock,us,NASDAQ
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,us,NASDAQ
AVAT,Avalanche Treasury Corporation - Class A Common Stock,us,NASDAQ
AVAV,"AeroVironment, Inc. - Common Stock",us,NASDAQ
AVBH,"Avidbank Holdings, Inc. - Common Stock",us,NASDAQ
AVBP,"ArriVent BioPharma, Inc. - Common Stock",us,NASDAQ
AVGB,Avantis Credit ETF,us,NASDAQ
AVGG,Leverage Shares 2X Long AVGO Daily ETF,us,NASDAQ
AVGO,Broadcom Inc. - Common Stock,us,NASDAQ
AVGU,GraniteShares 2x Long AVGO Daily ETF,us,NASDAQ
AVGX,Defiance Daily Target 2X Long AVGO ETF,us,NASDAQ
AVIR,"Atea Pharmaceuticals, Inc. - common stock",us,NASDAQ
AVL,Direxion Daily AVGO Bull 2X ETF,us,NASDAQ
AVLN,Avalyn Pharma Inc. - common stock,us,NASDAQ
AVNW,"Aviat Networks, Inc. - Common Stock",us,NASDAQ
AVO,"Mission Produce, Inc. - Common Stock",us,NASDAQ
AVOS,Avos Global Equities ETF,us,NASDAQ
AVPT,"AvePoint, Inc. - Class A Common Stock",us,NASDAQ
AVR,Anteris Technologies Global Corp. - Common Stock,us,NASDAQ
AVS,Direxion Daily AVGO Bear 1X ETF,us,NASDAQ
AVT,"Avnet, Inc. - Common Stock",us,NASDAQ
AVTX,"Avalo Therapeutics, Inc. - Common Stock",us,NASDAQ
AVUQ,Avantis U.S. Quality ETF,us,NASDAQ
AVX,Avax One Technology Ltd. - Common Shares,us,NASDAQ
AVXC,Avantis Emerging Markets ex-China Equity ETF,us,NASDAQ
AVXL,Anavex Life Sciences Corp. - Common Stock,us,NASDAQ
AVXX,Defiance Daily Target 2x Long AVAV ETF,us,NASDAQ
AWRE,"Aware, Inc. - Common Stock",us,NASDAQ
AXG,Solowin Holdings - Class A Ordinary Share,us,NASDAQ
AXGN,"Axogen, Inc. - Common Stock",us,NASDAQ
AXIN,Axiom Intelligence Acquisition Corp 1 - Class A Ordinary Shares,us,NASDAQ
AXINR,Axiom Intelligence Acquisition Corp 1 - Right,us,NASDAQ
AXINU,Axiom Intelligence Acquisition Corp 1 - Units,us,NASDAQ
AXON,"Axon Enterprise, Inc. - Common Stock",us,NASDAQ
AXPG,Leverage Shares 2x Long AXP Daily ETF,us,NASDAQ
AXSM,"Axsome Therapeutics, Inc. - Common Stock",us,NASDAQ
AXTI,AXT Inc - Common Stock,us,NASDAQ
AYA,Aya Gold & Silver Inc. - Common Shares,us,NASDAQ
AYTU,"Aytu BioPharma, Inc.  - Common Stock",us,NASDAQ
AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,us,NASDAQ
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,us,NASDAQ
AZTA,"Azenta, Inc. - Common Stock",us,NASDAQ
AZYY,GraniteShares YieldBoost AMZN ETF,us,NASDAQ
BABU,Direxion Daily BABA Bull 2X ETF,us,NASDAQ
BABX,GraniteShares 2x Long BABA Daily ETF,us,NASDAQ
BACC,Blue Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
BACCR,Blue Acquisition Corp. - Right,us,NASDAQ
BACCU,Blue Acquisition Corp. - Unit,us,NASDAQ
BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",us,NASDAQ
BAERW,"Bridger Aerospace Group Holdings, Inc. - Warrant",us,NASDAQ
BAFE,Brown Advisory Flexible Equity ETF,us,NASDAQ
BAFN,BayFirst Financial Corp. - Common Stock,us,NASDAQ
BAIG,Leverage Shares 2X Long BBAI Daily ETF,us,NASDAQ
BAIV,Brown Advisory International Value Select ETF,us,NASDAQ
BALQ,iShares Nasdaq Premium Income Active ETF,us,NASDAQ
BAND,Bandwidth Inc. - Class A Common Stock,us,NASDAQ
BANF,BancFirst Corporation - Common Stock,us,NASDAQ
BANFP,BancFirst Corporation - 7.2% Cumulative Trust Preferred Securities,us,NASDAQ
BANL,CBL International Limited - Class B Ordinary Shares,us,NASDAQ
BANR,Banner Corporation - Common Stock,us,NASDAQ
BANX,ArrowMark Financial Corp. - Closed End Fund,us,NASDAQ
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,us,NASDAQ
BASG,Brown Advisory Sustainable Growth ETF,us,NASDAQ
BASV,Brown Advisory Sustainable Value ETF,us,NASDAQ
BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",us,NASDAQ
BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",us,NASDAQ
BBB,CYBER HORNET S&P 500 and Bitcoin 75/25 Strategy ETF,us,NASDAQ
BBCP,"Concrete Pumping Holdings, Inc.  - Common Stock",us,NASDAQ
BBCQ,Bleichroeder Acquisition Corp. II - Class A Ordinary Shares,us,NASDAQ
BBCQU,Bleichroeder Acquisition Corp. II - Units,us,NASDAQ
BBCQW,Bleichroeder Acquisition Corp. II - Warrants,us,NASDAQ
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",us,NASDAQ
BBH,VanEck Biotech ETF,us,NASDAQ
BBIO,"BridgeBio Pharma, Inc. - Common Stock",us,NASDAQ
BBLG,Bone Biologics Corp - Common Stock,us,NASDAQ
BBLGW,Bone Biologics Corp - warrants,us,NASDAQ
BBNX,"Beta Bionics, Inc. - Common Stock",us,NASDAQ
BBOT,"BridgeBio Oncology Therapeutics, Inc. - Common Stock",us,NASDAQ
BBSI,"Barrett Business Services, Inc. - Common Stock",us,NASDAQ
BBUL,GraniteShares 2x Long BB Daily ETF,us,NASDAQ
BBYY,GraniteShares YieldBOOST BABA ETF,us,NASDAQ
BCAB,"BioAtla, Inc. - Common Stock",us,NASDAQ
BCAL,California BanCorp - Common Stock,us,NASDAQ
BCAR,D. Boral ARC Acquisition I Corp. - Class A Ordinary Shares,us,NASDAQ
BCARU,D. Boral ARC Acquisition I Corp. - Units,us,NASDAQ
BCARW,D. Boral ARC Acquisition I Corp. - Warrant,us,NASDAQ
BCAX,Bicara Therapeutics Inc. - Common Stock,us,NASDAQ
BCBP,"BCB Bancorp, Inc. (NJ) - Common Stock",us,NASDAQ
BCCQU,Bleichroeder Acquisition Corp. III - Units,us,NASDAQ
BCDA,"BioCardia, Inc. - Common Stock",us,NASDAQ
BCFN,Baron Financials ETF,us,NASDAQ
BCG,"Binah Capital Group, Inc. - Common Stock",us,NASDAQ
BCGWW,"Binah Capital Group, Inc. - Warrants",us,NASDAQ
BCIC,BCP Investment Corporation - Closed End Fund,us,NASDAQ
BCLO,iShares BBB-B CLO Active ETF,us,NASDAQ
BCML,BayCom Corp - Common Stock,us,NASDAQ
BCPC,Balchem Corporation - Common Stock,us,NASDAQ
BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
BCTK,Baron Technology ETF,us,NASDAQ
BCTX,BriaCell Therapeutics Corp. - Common Shares,us,NASDAQ
BCTXL,BriaCell Therapeutics Corp. - Warrants,us,NASDAQ
BCTXZ,BriaCell Therapeutics Corp. - Warrant,us,NASDAQ
BCYC,Bicycle Therapeutics plc - American Depositary Shares,us,NASDAQ
BDCI,BTC Development Corp. - Class A Ordinary Shares,us,NASDAQ
BDCIU,BTC Development Corp. - Unit,us,NASDAQ
BDCIW,BTC Development Corp. - Warrant,us,NASDAQ
BDGS,Bridges Capital Tactical ETF,us,NASDAQ
BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,us,NASDAQ
BDMDW,Baird Medical Investment Holdings Ltd - Warrant,us,NASDAQ
BDRX,Biodexa Pharmaceuticals plc - American Depositary Shares,us,NASDAQ
BDSX,"Biodesix, Inc. - Common Stock",us,NASDAQ
BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",us,NASDAQ
BDVL,iShares Disciplined Volatility Equity Active ETF,us,NASDAQ
BDYN,iShares Dynamic Equity Active ETF,us,NASDAQ
BEAG,Bold Eagle Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
BEAGR,Bold Eagle Acquisition Corp. - Right,us,NASDAQ
BEAGU,Bold Eagle Acquisition Corp. - Units,us,NASDAQ
BEAM,Beam Therapeutics Inc. - Common Stock,us,NASDAQ
BEAT,"Heartbeam, Inc. - Common Stock",us,NASDAQ
BEATW,"Heartbeam, Inc. - Warrant",us,NASDAQ
BEDY,BNY Mellon Enhanced Dividend and Income ETF,us,NASDAQ
BEEM,Beam Global - Common Stock,us,NASDAQ
BEEP,Mobile Infrastructure Corporation - Common Stock,us,NASDAQ
BEEX,The Beehive ETF,us,NASDAQ
BEEZ,Honeytree U.S. Equity ETF,us,NASDAQ
BEG,Leverage Shares 2x Long BE Daily ETF,us,NASDAQ
BELFA,Bel Fuse Inc. - Class A Common Stock,us,NASDAQ
BELFB,Bel Fuse Inc. - Class B Common Stock,us,NASDAQ
BELT,iShares U.S. Select Equity Active ETF,us,NASDAQ
BENF,Beneficient - Class A Common Stock,us,NASDAQ
BENFW,Beneficient - Warrant,us,NASDAQ
BESO,GSR Crypto Core3 ETF,us,NASDAQ
BETR,Better Home & Finance Holding Company - Class A Common Stock,us,NASDAQ
BETRW,Better Home & Finance Holding Company - Warrant,us,NASDAQ
BFC,Bank First Corporation - Common Stock,us,NASDAQ
BFLX,iShares Flexible Equity Active ETF,us,NASDAQ
BFRG,"Bullfrog AI Holdings, Inc. - Common Stock",us,NASDAQ
BFRGW,"Bullfrog AI Holdings, Inc. - Warrants",us,NASDAQ
BFRI,Biofrontera Inc. - Common Stock,us,NASDAQ
BFRIW,Biofrontera Inc. - Warrants,us,NASDAQ
BFST,"Business First Bancshares, Inc. - Common Stock",us,NASDAQ
BGC,"BGC Group, Inc. - Class A Common Stock",us,NASDAQ
BGCG,Baillie Gifford International Concentrated Growth ETF,us,NASDAQ
BGDE,"Big Digital Energy, Inc. - Common Stock",us,NASDAQ
BGEG,Baillie Gifford Emerging Markets ETF,us,NASDAQ
BGGG,Baillie Gifford Long Term Global Growth ETF,us,NASDAQ
BGIA,Baillie Gifford International Alpha ETF,us,NASDAQ
BGIN,Bgin Blockchain Limited - Class A Ordinary Shares,us,NASDAQ
BGL,Blue Gold Limited - Class A ordinary shares,us,NASDAQ
BGLC,BioNexus Gene Lab Corp - Common stock,us,NASDAQ
BGLWW,Blue Gold Limited - Warrant,us,NASDAQ
BGM,BGM Group Ltd. - Class A Ordinary Shares,us,NASDAQ
BGMS,"Bio Green Med Solution, Inc. - Common Stock",us,NASDAQ
BGRN,iShares USD Green Bond ETF,us,NASDAQ
BGRO,iShares Large Cap Growth Active ETF,us,NASDAQ
BHAV,BHAV Acquisition Corp - Class A Ordinary Shares,us,NASDAQ
BHAVR,BHAV Acquisition Corp - Rights,us,NASDAQ
BHAVU,BHAV Acquisition Corp - Units,us,NASDAQ
BHDG,Nicholas Bitcoin Tail ETF,us,NASDAQ
BHF,"Brighthouse Financial, Inc. - Common Stock",us,NASDAQ
BHFAL,"Brighthouse Financial, Inc. - Junior Subordinated Debentures due 2058",us,NASDAQ
BHFAM,"Brighthouse Financial, Inc. - Depositary shares each representing a 1/1,000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock, Series D",us,NASDAQ
BHFAN,"Brighthouse Financial, Inc. - depositary shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series C",us,NASDAQ
BHFAO,"Brighthouse Financial, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 6.750% Non-Cumulative Preferred Stock, Series B",us,NASDAQ
BHFAP,"Brighthouse Financial, Inc. - Depositary Shares 6.6% Non-Cumulative Preferred Stock, Series A",us,NASDAQ
BHRB,Burke & Herbert Financial Services Corp. - Common Stock,us,NASDAQ
BHST,BioHarvest Sciences Inc. - Common Stock,us,NASDAQ
BIAF,"bioAffinity Technologies, Inc. - Common Stock",us,NASDAQ
BIAFW,"bioAffinity Technologies, Inc. - Warrant",us,NASDAQ
BIB,ProShares Ultra Nasdaq Biotechnology,us,NASDAQ
BIDG,Leverage Shares 2X Long BIDU Daily ETF,us,NASDAQ
BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",us,NASDAQ
BIDWU,Tribeca Strategic Acquisition Corp. - Unit,us,NASDAQ
BIIB,Biogen Inc. - Common Stock,us,NASDAQ
BILI,Bilibili Inc. - American Depositary Shares,us,NASDAQ
BIOA,"BioAge Labs, Inc. - Common Stock",us,NASDAQ
BIOX,Bioceres Crop Solutions Corp. - Ordinary Shares,us,NASDAQ
BIOY,GraniteShares YieldBOOST Biotech ETF,us,NASDAQ
BIRD,"Smartbird, Inc. - Class A Common Stock",us,NASDAQ
BIS,ProShares UltraShort Nasdaq Biotechnology,us,NASDAQ
BITA,iShares Bitcoin Premium Income ETF,us,NASDAQ
BITS,Global X Blockchain & Bitcoin Strategy ETF,us,NASDAQ
BIVI,BioVie Inc. - Common stock,us,NASDAQ
BIVIW,BioVie Inc. - Warrant,us,NASDAQ
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,us,NASDAQ
BIXIU,Bitcoin Infrastructure Acquisition Corp Ltd. - Units,us,NASDAQ
BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. - Warrants,us,NASDAQ
BIYA,Baiya International Group Inc.  - Ordinary Shares,us,NASDAQ
BJDX,"Bluejay Diagnostics, Inc. - Common Stock",us,NASDAQ
BJRI,"BJ's Restaurants, Inc. - Common Stock",us,NASDAQ
BKCH,Global X Blockchain ETF,us,NASDAQ
BKHA,Black Hawk Acquisition Corporation - Class A Ordinary Shares,us,NASDAQ
BKHAR,Black Hawk Acquisition Corporation - Rights,us,NASDAQ
BKHAU,Black Hawk Acquisition Corporation - Units,us,NASDAQ
BKMI,BNY Mellon Municipal Intermediate ETF,us,NASDAQ
BKMS,BNY Mellon Municipal Short Duration ETF,us,NASDAQ
BKNG,Booking Holdings Inc. - Common Stock,us,NASDAQ
BKR,Baker Hughes Company - Common Stock,us,NASDAQ
BKYI,"BIO-key International, Inc. - Common Stock",us,NASDAQ
BL,"BlackLine, Inc. - Common Stock",us,NASDAQ
BLBD,Blue Bird Corporation - Common Stock,us,NASDAQ
BLCN,Siren NexGen Economy ETF,us,NASDAQ
BLCR,iShares Large Cap Core Active ETF,us,NASDAQ
BLDP,"Ballard Power Systems, Inc. - Common Shares",us,NASDAQ
BLFS,"BioLife Solutions, Inc. - Common Stock",us,NASDAQ
BLIN,"Bridgeline Digital, Inc. - Common Stock",us,NASDAQ
BLIV,BeLive Holdings - ordinary shares,us,NASDAQ
BLKB,"Blackbaud, Inc. - Common Stock",us,NASDAQ
BLLN,"BillionToOne, Inc. - Class A common stock",us,NASDAQ
BLMN,"Bloomin' Brands, Inc. - Common Stock",us,NASDAQ
BLNE,"Beeline Holdings, Inc. - Common Stock",us,NASDAQ
BLNK,Blink Charging Co. - Common Stock,us,NASDAQ
BLRK,Bluerock Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
BLRKU,Bluerock Acquisition Corp. - Units,us,NASDAQ
BLRKW,Bluerock Acquisition Corp. - Warrants,us,NASDAQ
BLRX,BioLineRx Ltd. - American Depositary Shares,us,NASDAQ
BLSG,Leverage Shares 2X Long BLSH Daily ETF,us,NASDAQ
BLTE,"Belite Bio, Inc - American Depositary Shares",us,NASDAQ
BLUW,Blue Water Acquisition Corp. III - Class A Ordinary Shares,us,NASDAQ
BLUWU,Blue Water Acquisition Corp. III - Unit.,us,NASDAQ
BLUWW,Blue Water Acquisition Corp. III - Warrant.,us,NASDAQ
BLZE,"Backblaze, Inc. - Common Stock",us,NASDAQ
BLZR,Trailblazer Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
BLZRU,Trailblazer Acquisition Corp. - Unit,us,NASDAQ
BLZRW,Trailblazer Acquisition Corp. - Warrant,us,NASDAQ
BMBL,Bumble Inc. - common stock,us,NASDAQ
BMEA,"Biomea Fusion, Inc. - Common Stock",us,NASDAQ
BMGL,Basel Medical Group Ltd - ordinary shares,us,NASDAQ
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,us,NASDAQ
BMM,Blue Moon Metals Inc. - Common Shares,us,NASDAQ
BMNG,Leverage Shares 2X Long BMNR Daily ETF,us,NASDAQ
BMOP,BNY Mellon Municipal Opportunities ETF,us,NASDAQ
BMR,Beamr Imaging Ltd. - Ordinary Share,us,NASDAQ
BMRA,"Biomerica, Inc. - Common Stock",us,NASDAQ
BMRC,Bank of Marin Bancorp - Common Stock,us,NASDAQ
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,us,NASDAQ
BNAI,Brand Engagement Network Inc. - Common Stock,us,NASDAQ
BNAIW,Brand Engagement Network Inc. - Warrant,us,NASDAQ
BNBX,BNB Plus Corp. - Common Stock,us,NASDAQ
BNC,CEA Industries Inc. - Common Stock,us,NASDAQ
BNCWW,CEA Industries Inc. - Warrant,us,NASDAQ
BNCWZ,CEA Industries Inc. - Warrants,us,NASDAQ
BND,Vanguard Total Bond Market ETF,us,NASDAQ
BNDP,Vanguard Core-Plus Bond Index ETF,us,NASDAQ
BNDW,Vanguard Total World Bond ETF,us,NASDAQ
BNDX,Vanguard Total International Bond ETF,us,NASDAQ
BNGO,"Bionano Genomics, Inc. - Common Stock",us,NASDAQ
BNKK,"Bonk, Inc. - Common Stock",us,NASDAQ
BNR,Burning Rock Biotech Limited - American Depositary Shares,us,NASDAQ
BNRG,Brenmiller Energy Ltd - Ordinary Shares,us,NASDAQ
BNTC,Benitec Biopharma Inc. - Common Stock,us,NASDAQ
BNTX,BioNTech SE - American Depositary Shares,us,NASDAQ
BNZI,"Banzai International, Inc. - Class A Common Stock",us,NASDAQ
BNZIW,"Banzai International, Inc. - Warrant",us,NASDAQ
BODI,"The Beachbody Company, Inc. - Class A Common Stock",us,NASDAQ
BOEG,Leverage Shares 2X Long BA Daily ETF,us,NASDAQ
BOEU,Direxion Daily BA Bull 2X ETF,us,NASDAQ
BOF,BranchOut Food Inc. - Common Stock,us,NASDAQ
BOKF,BOK Financial Corporation - Common Stock,us,NASDAQ
BOLD,"Boundless Bio, Inc. - Common Stock",us,NASDAQ
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",us,NASDAQ
BON,Bon Natural Life Limited - Class A Ordinary Shares,us,NASDAQ
BOOM,DMC Global Inc. - Common Stock,us,NASDAQ
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,us,NASDAQ
BOT,"RoboStrategy, Inc. - Common Stock",us,NASDAQ
BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",us,NASDAQ
BOTT,Themes Humanoid Robotics ETF,us,NASDAQ
BOTZ,Global X Robotics & Artificial Intelligence ETF,us,NASDAQ
BOXL,Boxlight Corporation - Class A Common Stock,us,NASDAQ
BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,us,NASDAQ
BPACR,Blueport Acquisition Ltd - Rights,us,NASDAQ
BPACU,Blueport Acquisition Ltd - Units,us,NASDAQ
BPOP,"Popular, Inc. - Common Stock",us,NASDAQ
BPOPM,"Popular, Inc. - Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities",us,NASDAQ
BPRN,"Princeton Bancorp, Inc. - Common Stock",us,NASDAQ
BPYPM,"Brookfield Property Partners L.P. - 6.25% Class A Cumulative Redeemable Preferred Units, Series 1",us,NASDAQ
BPYPN,"Brookfield Property Partners L.P. - 5.750% Class A Cumulative Redeemable Perpetual Preferred Units, Series 3",us,NASDAQ
BPYPO,"Brookfield Property Partners L.P. - 6.375% Class A Cumulative Redeemable Perpetual Preferred Units, Series 2",us,NASDAQ
BPYPP,Brookfield Property Partners L.P. - 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,us,NASDAQ
BRAG,Bragg Gaming Group Inc. - Common Shares,us,NASDAQ
BRAI,Braiin Limited - Common Stock,us,NASDAQ
BRBI,BRBI BR Partners S.A. - ADSs,us,NASDAQ
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",us,NASDAQ
BREM,iShares Emerging Markets Bond Active ETF,us,NASDAQ
BRES,Burney U.S. Equity Select ETF,us,NASDAQ
BREZ,Breeze Acquisition Corp. II - Ordinary Shares,us,NASDAQ
